washingtondc,91
witness,91
address,90
ass,90
defeat,90
expected,90
feur,90
gerfingerpoken,90
guncrazy,90
lisabgeller,90
press,90
thunk,90
tirelessly,90
yard,90
aliamjadrizvi,89
book,89
charges,89
district,89
marine,89
prosec,89
shared,89
archives,88
mean,88
name,88
resolve,88
tragedy,88
walk,88
york,88
cdc,87
coverage,87
especially,87
fl,87
leadership,87
passing,87
sorrow,87
speaks,87
special,87
stoneman,87
answered,86
applying,86
held,86
level,86
manufacturer,86
progressives,86
seen,86
shown,86
yearold,86
badlyneeded,85
battlefield,85
columbus,85
gonzalez,85
kassandraseven,85
lose,85
mansoortshams,85
marchforourl,85
ones,85
praying,85
running,85
supposed,85
westside,85
whole,85
belle,84
constructively,84
decades,84
djt,84
fix,84
fo,84
gov,84
greatest,84
momentous,84
recent,84
reminder,84
talks,84
among,83
begins,83
concerned,83
emotional,83
gregtosto,83
joining,83
mayors,83
revolution,83
wth,83
armalite,82
changing,82
irresponsible,82
mistake,82
nearly,82
paphotog,82
raising,82
robots,82
street,82
twenty,82
universal,82
allow,81
attack,81
congresssenate,81
guess,81
nazis,81
numb,81
r,81
beautiful,80
became,80
memorial,80
pfeil,80
political,80
polls,80
shirley,80
single,80
strong,80
type,80
worked,80
actors,79
feeling,79
marchforourlivesnyc,79
peace,79
photo,79
though,79
backpacks,78
beenasarwar,78
chapter,78
daryl,78
feeonline,78
heartbreaking,78
lifetime,78
magalen,78
main,78
obama,78
usresist,78
whether,78
bodies,77
changed,77
commend,77
historic,77
hudson,77
imagine,77
lady,77
legislatures,77
literally,77
park,77
parklandstrong,77
pulled,77
reforms,77
salute,77
senate,77
turned,77
arated,76
daily,76
fake,76
hearing,76
hidden,76
hold,76
massacre,76
pro,76
progun,76
redstormishere,76
started,76
woman,76
accounts,75
al,75
cars,75
compromise,75
consmover,75
deborahjuanita,75
dirty,75
glad,75
heroes,75
hollywood,75
magavoice,75
minute,75
momsdemandaction,75
mothersdemandaction,75
night,75
sets,75
texas,75
truly,75
welcome,75
west,75
completely,74
date,74
deejay,74
defense,74
dontshootvote,74
game,74
immediately,74
jaelynn,74
li,74
malarkey,74
massachusetts,74
mem,74
piece,74
sam,74
social,74
teenagers,74
willey,74
worth,74
absolutely,73
april,73
bills,73
deeds,73
designed,73
die,73
gathering,73
gonzales,73
hypocrisy,73
innocent,73
knowbodynose,73
membership,73
missing,73
murdering,73
originaljlp,73
overdosing,73
pretty,73
racism,73
radical,73
require,73
revolutions,73
rotten,73
significant,73
thebeatles,73
unders,73
cbs,72
events,72
hurd,72
