trump,state,383
year,president,383
president,times,382
department,gun,381
gun,department,381
gun,week,381
student,shooting,381
gun,white,380
vote,school,380
bolton,trump,379
issue,gun,378
last,shooting,378
lives,shooting,378
time,people,378
year,shot,377
gun,man,376
march,high,376
old,police,376
people,make,376
signs,gun,376
times,gun,376
city,school,375
congressional,trump,375
police,old,375
recent,gun,374
violence,shooting,374
fla,gun,373
police,tuesday,373
trump,times,373
another,gun,372
gun,act,372
gun,called,372
gun,never,372
president,states,372
trump,government,372
association,gun,371
control,year,371
trump,friday,371
trump,national,371
high,florida,370
people,states,370
election,trump,369
stricter,gun,369
united,trump,369
act,gun,368
gun,election,368
sheriff,school,368
shooting,parkland,368
trump,way,368
gun,john,367
gun,show,367
school,sheriff,367
survivors,gun,367
trump,time,367
year,could,367
control,students,366
gun,recent,366
p,year,366
douglas,people,365
florida,high,365
gun,assault,365
trump,former,365
people,see,364
people,thousands,364
students,parkland,364
students,year,364
gun,movement,363
year,last,363
gun,half,362
officer,shooting,361
people,state,361
shooting,student,361
gun,marches,360
gun,schools,360
left,gun,360
killed,people,359
man,shooting,359
school,demonstrators,359
school,going,359
see,school,359
washington,year,359
year,march,359
high,parkland,358
school,united,358
year,p,358
control,high,357
mass,school,357
old,people,357
part,gun,357
president,billion,357
week,trump,357
get,people,356
gun,shows,356
gun,south,356
news,trump,356
support,people,356
told,gun,356
way,gun,356
get,trump,355
going,gun,355
gun,officer,355
spending,president,355
support,school,355
school,office,354
school,officer,354
shooting,violence,354
white,gun,354
make,people,353
says,gun,353
student,students,353
trump,united,353
high,last,352
wall,trump,352
across,people,351
old,high,351
stoneman,people,351
us,people,351
federal,gun,350
florida,students,350
people,stoneman,350
gun,rifle,349
gun,women,349
police,video,349
shooting,man,349
students,rally,349
gun,much,347
people,time,347
president,could,347
sales,gun,347
show,gun,347
students,violence,347
trump,million,347
trump,news,347
party,trump,346
police,people,346
school,could,346
parkland,high,345
president,school,345
school,c,345
school,since,345
stop,gun,345
trump,washington,345
gun,teachers,344
rights,people,344
thousands,shooting,344
killed,police,343
many,trump,343
president,last,343
school,rights,343
students,florida,343
gun,well,342
national,people,342
people,think,342
gun,members,341
police,killed,341
gun,million,340
people,day,340
people,douglas,340
people,president,340
shooting,black,340
nation,gun,339
system,gun,339
three,gun,339
trump,voters,339
activists,gun,338
president,year,338
says,school,338
capitol,gun,337
gun,others,337
justice,gun,337
legislation,trump,337
president,control,337
several,gun,337
trump,many,337
american,gun,336
shot,gun,336
gun,according,335
gun,party,335
high,killed,335
school,president,335
school,right,334
students,douglas,334
washington,president,334
country,people,333
gun,event,333
high,violence,333
president,week,333
tuesday,school,333
year,officer,333
douglas,students,332
trump,years,332
gun,left,331
gun,shot,331
shooting,city,331
students,stoneman,331
trump,political,330
gun,issue,329
gun,read,329
school,support,329
school,teachers,329
tuesday,police,329
young,school,329
gun,stop,328
office,school,328
president,korea,328
trump,military,328
department,police,327
need,gun,327
people,ms,327
police,say,327
rally,shooting,327
school,tuesday,327
violence,high,327
vote,people,327
military,trump,326
people,york,326
school,county,326
school,us,326
donald,trump,325
gun,kids,325
p,people,325
school,think,325
schools,gun,325
shootings,people,325
year,house,325
american,trump,324
year,c,324
county,school,323
people,across,323
president,bolton,323
says,shooting,323
gun,debate,322
gun,three,322
trump,york,322
voters,trump,322
gun,owners,321
week,gun,321
family,police,320
high,want,320
president,south,320
state,shooting,320
stoneman,students,320
gun,another,319
high,rally,319
supporters,gun,319
trump,country,319
people,power,318
gun,system,317
officer,gun,317
senator,gun,317
trump,lawmakers,317
video,police,317
gun,among,316
gun,today,316
high,shot,316
shooting,stoneman,316
gun,come,315
gun,los,315
laws,people,315
people,held,315
people,us,315
president,get,315
rallies,school,315
shooting,say,315
sign,trump,315
trump,china,315
americans,gun,314
gun,back,314
gun,made,314
gun,park,314
police,chief,314
police,fired,314
trump,legislation,314
events,gun,313
gun,believe,313
gun,federal,313
measure,trump,313
people,rights,313
police,body,313
school,shooter,313
shooting,clark,313
gun,anti,312
month,people,312
trump,world,312
bank,gun,311
control,president,311
gun,angeles,311
gun,protesters,311
nearly,gun,311
trump,even,311
trump,measure,311
tuesday,shooting,311
government,gun,310
gun,chicago,310
people,times,310
ban,gun,309
gun,pass,309
mass,people,309
shooting,guns,309
shooting,p,309
trump,deal,309
advocates,gun,308
bill,year,308
gun,america,308
gun,favor,308
gun,may,308
held,people,308
may,gun,308
school,say,308
shooting,douglas,308
gun,response,307
hundreds,school,307
last,president,307
make,trump,307
morning,trump,307
people,country,307
rights,school,307
school,way,307
student,high,307
bump,gun,306
trump,say,306
douglas,high,305
high,rollins,305
people,going,305
school,hundreds,305
way,trump,305
gun,sign,304
lawmakers,gun,304
ms,gun,304
people,p,304
black,shooting,303
gun,age,303
people,way,303
shooting,thousands,303
us,school,303
according,gun,302
political,people,302
sacramento,shooting,302
douglas,shooting,301
president,york,301
shooting,state,301
stocks,gun,301
streets,gun,301
took,gun,301
trump,party,301
unarmed,police,301
year,billion,301
year,says,301
people,police,300
says,police,300
shot,year,300
florida,year,299
less,gun,299
